BLOCK	TRANSECT	PLOT	MODULE	SUBMODULE	CORNER	SAMPLING_ID	SPECIES	SPECIES_CORRECTED	SPCODE	FREQUENCY	DATE	DATE_CORRECTED	>1M	CONERCONER	DATE OF FIRE	TIME SINCE FIRE (DAYS)	SPECIES_NEW_NAMES	NEW_SPCODE
D	1	6	7	3	C	D_1_6_7_3_C	HOLE	HOLE		50	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	MIKASCA	MIKANIA SCANDENS	MIKSCA	2	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	ANEMADI	ANEMIA ADIANTIFOLIA	ANEADI	11	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	LOG	LOG		42	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	HYPTALA	HYPTIS ALATA	HYPALA	5	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	CHAMPOR	CHAMAESYCE PORTERIANA	CHAPOR	14	3/24/1999	3/24/1999		2			EUPHORBIA PORTERIANA	EUPPOR
D	1	6	7	3	C	D_1_6_7_3_C	POLYGRA	POLYGALA GRANDIFLORA	POLGRA	3	3/24/1999	3/24/1999		2			ASEMEIA VIOLACEA	ASEVIO
D	1	6	7	3	C	D_1_6_7_3_C	POLYBOY	POLYGALA BOYKINII	POLBOY	7	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	PHYLSPP	PHYLSPP	PHYLSP	3	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	POINPIN	POINSETTIA PINETORUM	POIPIN	1	3/24/1999	3/24/1999		2			EUPHORBIA PINETORUM 	EUPPIN
D	1	6	7	3	C	D_1_6_7_3_C	BORRTER	BORRERIA TERMINALIS	BORTER	2	3/24/1999	3/24/1999		2			SPERMACOCE VERTICILLATA	SPEVER
D	1	6	7	3	C	D_1_6_7_3_C	MORIROY	MORINDA ROYOC	MORROY	4	3/24/1999	3/24/1999		2				
D	1	6	7	3	C	D_1_6_7_3_C	ECHIUMB	ECHITES UMBELLATA	ECHUMB	3	3/24/1999	3/24/1999		2				
D	1	6	7	0.1	D	D_1_6_7_0.1_D	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	1	3/24/1999	3/24/1999		2				
D	1	6	7	0.1	D	D_1_6_7_0.1_D	PASPSPP	PASPSPP	PASPSP	1	3/24/1999	3/24/1999		2				
D	1	6	7	0.1	D	D_1_6_7_0.1_D	ROCK	ROCK		1	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	8	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	PASPSPP	PASPSPP	PASPSP	7	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	ROCK	ROCK		8	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	HOLE	HOLE		5	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	DYSCANG	DYSCHORISTE ANGUSTA	DYSANG	2	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	SOLISTR	SOLIDAGO STRICTA	SOLSTR	2	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	PHYLSPP	PHYLSPP	PHYLSP	1	3/24/1999	3/24/1999		2				
D	1	6	7	0.3	D	D_1_6_7_0.3_D	MIKASCA	MIKANIA SCANDENS	MIKSCA	1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	42	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	PASPSPP	PASPSPP	PASPSP	80	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	ROCK	ROCK		90	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	HOLE	HOLE		1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	DYSCANG	DYSCHORISTE ANGUSTA	DYSANG	36	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	SOLISTR	SOLIDAGO STRICTA	SOLSTR	10	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	PHYLSPP	PHYLSPP	PHYLSP	32	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	MIKASCA	MIKANIA SCANDENS	MIKSCA	2	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	MYRSFLO	MYRSINE FLORIDANA	MYRFLO	8	3/24/1999	3/24/1999		2			MYRSINE CUBANA	MYRCUB
D	1	6	7	1	D	D_1_6_7_1_D	PTERBAH	PTERIS BAHAMENSIS	PTEBAH	4	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	CHIOPAR	CHIOCOCCA PARVIFOLIA	CHIPAR	31	3/24/1999	3/24/1999		2			CHIOCOCCA ALBA	CHIALB
D	1	6	7	1	D	D_1_6_7_1_D	CROTPUM	CROTALARIA PUMILA	CROPUM	1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	PASSSUB	PASSIFLORA SUBEROSA	PASSUB	13	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	MUHLFIL	MUHLENBERGIA FILIPES	MUHFIL	21	3/24/1999	3/24/1999		2			MUHLENBERGIA CAPILLARIS VAR. FILIPES	MUHCAPFIL
D	1	6	7	1	D	D_1_6_7_1_D	EUGEAXI	EUGENIA AXILLARIS	EUGAXI	1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	POINPIN	POINSETTIA PINETORUM	POIPIN	5	3/24/1999	3/24/1999		2			EUPHORBIA PINETORUM 	EUPPIN
D	1	6	7	1	D	D_1_6_7_1_D	BARK	BARK		3	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	ANEMADI	ANEMIA ADIANTIFOLIA	ANEADI	11	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	RHYNMIN	RHYNCHOSIA MINIMA	RHYMIN	1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	MYRICER	MYRICA CERIFERA	MYRCER	1	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	PERSBOR	PERSEA BORBONIA	PERBOR	3	3/24/1999	3/24/1999		2			PERSEA BORBONIA VAR. BORBONIA	PERBORBOR
D	1	6	7	1	D	D_1_6_7_1_D	ECHIUMB	ECHITES UMBELLATA	ECHUMB	2	3/24/1999	3/24/1999		2				
D	1	6	7	1	D	D_1_6_7_1_D	PINUELL	PINUS ELLIOTTII	PINELL	2	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	TREMMIC	TREMA MICRANTHUM	TREMIC	59	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	BUMESAL	BUMELIA SALICIFOLIA	BUMSAL	11	3/24/1999	3/24/1999		2			SIDEROXYLON SALICIFOLIUM	SIDSAL
D	1	6	7	3	D	D_1_6_7_3_D	ARDIESC	ARDISIA ESCALLONIOIDES	ARDESC	22	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	TETRBIC	TETRAZYGIA BICOLOR	TETBIC	13	3/24/1999	3/24/1999		2			MICONIA BICOLOR	MICBIC
D	1	6	7	3	D	D_1_6_7_3_D	FORESEG	FORESTIERA SEGREGATA	FORSEG	33	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	LOG	LOG		24	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	RANDACU	RANDIA ACULEATA	RANACU	13	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	MORIROY	MORINDA ROYOC	MORROY	10	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	ANDRGLO	ANDROPOGON GLOMERATUS	ANDGLO	3	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	SMILAUR	SMILAX AURICULATA	SMIAUR	1	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	DICHSPP	DICHSPP	DICSPP	12	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	HOLE	HOLE		33	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	PARTQUI	PARTHENOCISSUS QUINQUEFOLIA	PARQUI	1	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	BACCSPP	BACCHARIS SPP	BACSPP	13	3/24/1999	3/24/1999		2				
D	1	6	7	3	D	D_1_6_7_3_D	ANDRCAB	ANDROPOGON CABANISII	ANDCAB	18	3/24/1999	3/24/1999		2			ANDROPOGON TERNARIUS	ANDTER
D	1	6	7	3	D	D_1_6_7_3_D	SABAPAL	SABAL PALMETTO	SABPAL	1	3/24/1999	3/24/1999		2				
D	1	6	7	10	I	D_1_6_7_10_I	FICUCIT	FICUS CITRIFOLIA	FICCIT	68	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	CLADJAM	CLADIUM JAMAICENSE	CLAJAM	89	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	SNAG	SNAG		17	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	PLUCROS	PLUCHEA ROSEA	PLUROS	5	3/24/1999	3/24/1999					PLUCHEA BACCHARIS	PLUBAC
D	1	6	7	10	I	D_1_6_7_10_I	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	370	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	SALICAR	SALIX CAROLINIANA	SALCAR	400	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	PHYSVIS	PHYSALIS VISCOSA	PHYVIS	11	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	PSYCNER	PSYCHOTRIA NERVOSA 	PSYNER	17	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	SEREREP	SERENOA REPENS	SERREP	212	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	RHUSCOP	RHUS COPALLINUM	RHUCOP	34	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	PINEBAS	PINUS ELLIOTTII BASE	PINELL	13	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	CHRYICA	CHRYSOBALANUS ICACO	CHRICA	44	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	MOSILON	MOSIERA LONGIPES	MOSLON	18	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	CROTPUM	CROTALARIA PUMILA	CROPUM	3	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	SAMOEBR	SAMOLUS EBRACTEATUS	SAMEBR	3	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	ILEXCAS	ILEX CASSINE	ILECAS	12	3/24/1999	3/24/1999					ILEX CASSINE VAR. CASSINE	ILECASCAS
D	1	6	7	10	I	D_1_6_7_10_I	ASTESPP	ASTER SPP	ASTSPP	17	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	HOLE	HOLE		90	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	AGALSPP	AGALINIS SPP	AGASPP	9	3/24/1999	3/24/1999						
D	1	6	7	10	I	D_1_6_7_10_I	DICHFLO	DICHROMENA FLORIDENSIS	DICFLO	11	3/24/1999	3/24/1999					RHYNCHOSPORA FLORIDENSIS	RHYFLO
D	1	6	8	0.1	A	D_1_6_8_0.1_A	ROCK	ROCK		1	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	A	D_1_6_8_0.1_A	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	A	D_1_6_8_0.1_A	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	ROCK	ROCK		4	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	7	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	8	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	SEREREP	SERENOA REPENS	SERREP	5	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	PHYLSPP	PHYLSPP	PHYLSP	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	DYSCANG	DYSCHORISTE ANGUSTA	DYSANG	4	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	SNAG	SNAG		1	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	A	D_1_6_8_0.3_A	MORIROY	MORINDA ROYOC	MORROY	2	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	ROCK	ROCK		85	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	25	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	32	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	SEREREP	SERENOA REPENS	SERREP	32	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	PHYLSPP	PHYLSPP	PHYLSP	9	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	DYSCANG	DYSCHORISTE ANGUSTA	DYSANG	1	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	SNAG	SNAG		1	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	MORIROY	MORINDA ROYOC	MORROY	26	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	ANEMADI	ANEMIA ADIANTIFOLIA	ANEADI	29	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	PASPSPP	PASPSPP	PASPSP	46	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	BARK	BARK		9	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	PTERBAH	PTERIS BAHAMENSIS	PTEBAH	7	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	SMILAUR	SMILAX AURICULATA	SMIAUR	7	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	DICHSPP	DICHSPP	DICSPP	3	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	ANDRVIR	ANDROPOGON VIRGINICUS	ANDVIR	9	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	SOLISTR	SOLIDAGO STRICTA	SOLSTR	12	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	PHYSVIS	PHYSALIS VISCOSA	PHYVIS	2	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	CIRSVIT	CIRSIUM VITTATUM	CIRVIT	2	4/6/1999	4/6/1999		1			CIRSIUM HORRIDULUM	CIRHOR
D	1	6	8	1	A	D_1_6_8_1_A	AGALSPP	AGALINIS SPP	AGASPP	2	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	PIRICAR	PIRIQUETA CAROLINIANA	PIRCAR	5	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	ARDIESC	ARDISIA ESCALLONIOIDES	ARDESC	14	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	BUMESAL	BUMELIA SALICIFOLIA	BUMSAL	16	4/6/1999	4/6/1999		1			SIDEROXYLON SALICIFOLIUM	SIDSAL
D	1	6	8	1	A	D_1_6_8_1_A	MIKASCA	MIKANIA SCANDENS	MIKSCA	6	4/6/1999	4/6/1999		1				
D	1	6	8	1	A	D_1_6_8_1_A	ANDRVIR	ANDROPOGON VIRGINICUS	ANDVIR	18	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	BACCSPP	BACCHARIS SPP	BACSPP	9	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	PINUELL	PINUS ELLIOTTII	PINELL	21	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	HOLE	HOLE		400	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	EUPALEP	EUPATORIUM LEPTOPHYLLUM	EUPLEP	32	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	CYNOMIT	CYNOCTONUM MITREOLA	CYNMIT	7	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	THELKUN	THELYPTERIS KUNTHII	THEKUN	1	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	PLUCROS	PLUCHEA ROSEA	PLUROS	35	4/6/1999	4/6/1999		1			PLUCHEA BACCHARIS	PLUBAC
D	1	6	8	3	A	D_1_6_8_3_A	CLADJAM	CLADIUM JAMAICENSE	CLAJAM	175	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	ILEXCAS	ILEX CASSINE	ILECAS	4	4/6/1999	4/6/1999		1			ILEX CASSINE VAR. CASSINE	ILECASCAS
D	1	6	8	3	A	D_1_6_8_3_A	HYPTALA	HYPTIS ALATA	HYPALA	7	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	MYRICER	MYRICA CERIFERA	MYRCER	270	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	PERSBOR	PERSEA BORBONIA	PERBOR	72	4/6/1999	4/6/1999		1			PERSEA BORBONIA VAR. BORBONIA	PERBORBOR
D	1	6	8	3	A	D_1_6_8_3_A	SABAPAL	SABAL PALMETTO	SABPAL	6	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	TOXIRAD	TOXICODENDRON RADICANS	TOXRAD	5	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	TETRBIC	TETRAZYGIA BICOLOR	TETBIC	1	4/6/1999	4/6/1999		1			MICONIA BICOLOR	MICBIC
D	1	6	8	3	A	D_1_6_8_3_A	FORESEG	FORESTIERA SEGREGATA	FORSEG	8	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	PROSPAL	PROSERPINACA PALUSTRIS	PROPAL	1	4/6/1999	4/6/1999		1				
D	1	6	8	3	A	D_1_6_8_3_A	ERIGQUE	ERIGERON QUERCIFOLIUS	ERIQUE	5	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	B	D_1_6_8_0.1_B	BUMESAL	BUMELIA SALICIFOLIA	BUMSAL	1	4/6/1999	4/6/1999		1			SIDEROXYLON SALICIFOLIUM	SIDSAL
D	1	6	8	0.1	B	D_1_6_8_0.1_B	TREMMIC	TREMA MICRANTHUM	TREMIC	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	B	D_1_6_8_0.1_B	PASPSPP	PASPSPP	PASPSP	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	B	D_1_6_8_0.1_B	EUGEAXI	EUGENIA AXILLARIS	EUGAXI	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.1	B	D_1_6_8_0.1_B	PHYLSPP	PHYLSPP	PHYLSP	1	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	BUMESAL	BUMELIA SALICIFOLIA	BUMSAL	2	4/6/1999	4/6/1999		1			SIDEROXYLON SALICIFOLIUM	SIDSAL
D	1	6	8	0.3	B	D_1_6_8_0.3_B	TREMMIC	TREMA MICRANTHUM	TREMIC	3	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	PASPSPP	PASPSPP	PASPSP	8	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	EUGEAXI	EUGENIA AXILLARIS	EUGAXI	7	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	PHYLSPP	PHYLSPP	PHYLSP	3	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	ROCK	ROCK		4	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	2	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	MYRICER	MYRICA CERIFERA	MYRCER	3	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	PHYSVIS	PHYSALIS VISCOSA	PHYVIS	2	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	GUETSCA	GUETTARDA SCABRA	GUESCA	3	4/6/1999	4/6/1999		1				
D	1	6	8	0.3	B	D_1_6_8_0.3_B	BARK	BARK		1	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	TREMMIC	TREMA MICRANTHUM	TREMIC	2	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	PASPSPP	PASPSPP	PASPSP	82	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	EUGEAXI	EUGENIA AXILLARIS	EUGAXI	32	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	PHYLSPP	PHYLSPP	PHYLSP	5	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	ROCK	ROCK		12	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	17	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	LYSILAT	LYSILOMA LATISILIQUUM	LYSLAT	17	4/6/1999	4/6/1999	1	1				
D	1	6	8	1	B	D_1_6_8_1_B	MYRICER	MYRICA CERIFERA	MYRCER	47	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	MYRICER	MYRICA CERIFERA	MYRCER	8	4/6/1999	4/6/1999	1	1				
D	1	6	8	1	B	D_1_6_8_1_B	PHYSVIS	PHYSALIS VISCOSA	PHYVIS	1	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	GUETSCA	GUETTARDA SCABRA	GUESCA	36	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	BARK	BARK		3	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	ANEMADI	ANEMIA ADIANTIFOLIA	ANEADI	26	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	JACQCUR	JACQUEMONTIA CURTISSII	JACCUR	26	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	DYSCANG	DYSCHORISTE ANGUSTA	DYSANG	5	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	CLADJAM	CLADIUM JAMAICENSE	CLAJAM	38	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	RHUSCOP	RHUS COPALLINUM	RHUCOP	4	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	RHUSCOP	RHUS COPALLINUM	RHUCOP	3	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	SOLISTR	SOLIDAGO STRICTA	SOLSTR	1	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	ANDRGLO	ANDROPOGON GLOMERATUS	ANDGLO	3	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	ASTESPP	ASTER SPP	ASTSPP	2	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	AGALSPP	AGALINIS SPP	AGASPP	3	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	SMILAUR	SMILAX AURICULATA	SMIAUR	8	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	RANDACU	RANDIA ACULEATA	RANACU	5	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	CASSFIL	CASSYTHA FILIFORMIS	CASFIL	1	4/6/1999	4/6/1999		1				
D	1	6	8	1	B	D_1_6_8_1_B	MORIROY	MORINDA ROYOC	MORROY	3	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	HOLE	HOLE		58	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	PINUELL	PINUS ELLIOTTII	PINELL	23	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	SABAPAL	SABAL PALMETTO	SABPAL	34	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	MIKASCA	MIKANIA SCANDENS	MIKSCA	10	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	PLUCROS	PLUCHEA ROSEA	PLUROS	2	4/6/1999	4/6/1999		1			PLUCHEA BACCHARIS	PLUBAC
D	1	6	8	3	B	D_1_6_8_3_B	MYRSFLO	MYRSINE FLORIDANA	MYRFLO	12	4/6/1999	4/6/1999		1			MYRSINE CUBANA	MYRCUB
D	1	6	8	3	B	D_1_6_8_3_B	PASSSUB	PASSIFLORA SUBEROSA	PASSUB	3	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	DICHSPP	DICHSPP	DICSPP	10	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	PSYCNER	PSYCHOTRIA NERVOSA 	PSYNER	9	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	PERSBOR	PERSEA BORBONIA	PERBOR	18	4/6/1999	4/6/1999		1			PERSEA BORBONIA VAR. BORBONIA	PERBORBOR
D	1	6	8	3	B	D_1_6_8_3_B	TETRBIC	TETRAZYGIA BICOLOR	TETBIC	85	4/6/1999	4/6/1999		1			MICONIA BICOLOR	MICBIC
D	1	6	8	3	B	D_1_6_8_3_B	MUHLFIL	MUHLENBERGIA FILIPES	MUHFIL	37	4/6/1999	4/6/1999		1			MUHLENBERGIA CAPILLARIS VAR. FILIPES	MUHCAPFIL
D	1	6	8	3	B	D_1_6_8_3_B	BUMEREC	BUMELIA RECLINATA	BUMREC	6	4/6/1999	4/6/1999		1				
D	1	6	8	3	B	D_1_6_8_3_B	BUMEREC	BUMELIA RECLINATA	BUMREC	3	4/6/1999	4/6/1999	1	1				
